TU LWE Challenge, n =  40, alpha = 0.0450
[0m[1;31m dim = 195, dvol = 302.20 [0m
Generate gs-lengths by GSA assumption. Attack Estimation via simulation + probabilistic model (EnumBS in parallel)
beta_start= 79, gap = 1, J = 15, J_gap = 1, cost_model = 2, max_loop = 30, threads = 50, G_prec = 0.000000e+00,  slope_prec = 0.000000e+00, cumpr_prec = 1.000000e+02, strategy_add_method = 2, progressive_sieve = 1

 index:    1, (beta,j): (  79,  15) --> ( 194,   1), goal index:    1, cost =
Generate gs-lengths by GSA assumption. Attack Estimation via simulation + probabilistic model (EnumBS in parallel)
beta_start= 79, gap = 1, J = 15, J_gap = 1, cost_model = 2, max_loop = 30, threads = 50, G_prec = 0.000000e+00,  slope_prec = 0.000000e+00, cumpr_prec = 1.000000e+02, strategy_add_method = 2, progressive_sieve = 1

 index:    1, (beta,j): (  79,  15) --> ( 240,   1), goal index:    1, cost =
 index:    2, (beta,j): (  79,  13) --> ( 240,   1), goal index:  187, cost =
 index:    3, (beta,j): (  79,  12) --> ( 240,   1), goal index:  187, cost =
 index:    4, (beta,j): (  79,  11) --> ( 240,   1), goal index:  187, cost =
 index:    5, (beta,j): (  79,  10) --> ( 240,   1), goal index:  187, cost =
 index:    6, (beta,j): (  79,   9) --> ( 240,   1), goal index:  187, cost =
 index:    7, (beta,j): (  79,   8) --> ( 240,   1), goal index:  187, cost =
 index:    8, (beta,j): (  79,   7) --> ( 240,   1), goal index:  187, cost =
 index:    9, (beta,j): (  79,   6) --> ( 240,   1), goal index:  187, cost =
 index:   10, (beta,j): (  79,   5) --> ( 240,   1), goal index:  187, cost =
 index:   11, (beta,j): (  79,   4) --> ( 240,   1), goal index:  187, cost =
 index:   12, (beta,j): (  79,   3) --> ( 240,   1), goal index:  187, cost =
 index:   13, (beta,j): (  79,   2) --> ( 240,   1), goal index:  187, cost =
 index:   14, (beta,j): (  79,   1) --> ( 240,   1), goal index:  187, cost =
 index:   15, (beta,j): (  80,  15) --> ( 240,   1), goal index:  187, cost =
 index:   16, (beta,j): (  80,   1) --> ( 240,   1), goal index:  187, cost =
 index:   17, (beta,j): (  81,  15) --> ( 240,   1), goal index:  187, cost =
 index:   18, (beta,j): (  81,   1) --> ( 240,   1), goal index:  187, cost =
 index:   19, (beta,j): (  82,  15) --> ( 240,   1), goal index:  187, cost =
 index:   20, (beta,j): (  82,   1) --> ( 240,   1), goal index:  187, cost =
 index:   21, (beta,j): (  83,  15) --> ( 240,   1), goal index:  187, cost =
 index:   22, (beta,j): (  83,   1) --> ( 240,   1), goal index:  187, cost =
 index:   23, (beta,j): (  84,  15) --> ( 240,   1), goal index:  187, cost =
 index:   24, (beta,j): (  84,   1) --> ( 240,   1), goal index:  188, cost =
 index:   25, (beta,j): (  85,  15) --> ( 240,   1), goal index:  189, cost =
 index:   26, (beta,j): (  85,   1) --> ( 240,   1), goal index:  188, cost =
 index:   27, (beta,j): (  86,  15) --> ( 240,   1), goal index:  187, cost =
 index:   28, (beta,j): (  86,   1) --> ( 240,   1), goal index:  187, cost =
 index:   29, (beta,j): (  87,  15) --> ( 240,   1), goal index:  188, cost =
 index:   30, (beta,j): (  87,   1) --> ( 240,   1), goal index:  187, cost =
 index:   31, (beta,j): (  88,  15) --> ( 240,   1), goal index:  188, cost =
 index:   32, (beta,j): (  88,   1) --> ( 240,   1), goal index:  187, cost =
 index:   33, (beta,j): (  89,  15) --> ( 240,   1), goal index:  187, cost =
 index:   34, (beta,j): (  89,   1) --> ( 240,   1), goal index:  187, cost =
 index:   35, (beta,j): (  90,  15) --> ( 240,   1), goal index:  187, cost =
 index:   36, (beta,j): (  90,   1) --> ( 240,   1), goal index:  187, cost =
 index:   37, (beta,j): (  91,  15) --> ( 240,   1), goal index:  188, cost =
 index:   38, (beta,j): (  91,   1) --> ( 240,   1), goal index:  187, cost =
 index:   39, (beta,j): (  92,  15) --> ( 240,   1), goal index:  187, cost =
 index:   40, (beta,j): (  92,   1) --> ( 240,   1), goal index:  187, cost =
 index:   41, (beta,j): (  93,  15) --> ( 240,   1), goal index:  187, cost =
 index:   42, (beta,j): (  93,   1) --> ( 240,   1), goal index:  187, cost =
 index:   43, (beta,j): (  94,  15) --> ( 240,   1), goal index:  187, cost =
 index:   44, (beta,j): (  94,   1) --> ( 240,   1), goal index:  187, cost =
 index:   45, (beta,j): (  95,  15) --> ( 240,   1), goal index:  188, cost =
 index:   46, (beta,j): (  95,   1) --> ( 240,   1), goal index:  187, cost =
 index:   47, (beta,j): (  96,  15) --> ( 240,   1), goal index:  187, cost =
 index:   48, (beta,j): (  96,   1) --> ( 240,   1), goal index:  187, cost =
 index:   49, (beta,j): (  97,  15) --> ( 240,   1), goal index:  188, cost =
 index:   50, (beta,j): (  97,   1) --> ( 240,   1), goal index:  187, cost =
 index:   51, (beta,j): (  98,  15) --> ( 240,   1), goal index:  188, cost =
 index:   52, (beta,j): (  98,   1) --> ( 240,   1), goal index:  187, cost =
 index:   53, (beta,j): (  99,  15) --> ( 240,   1), goal index:  188, cost =
 index:   54, (beta,j): (  99,   1) --> ( 240,   1), goal index:  188, cost =
 index:   55, (beta,j): ( 100,  15) --> ( 240,   1), goal index:  188, cost =
 index:   56, (beta,j): ( 100,   1) --> ( 240,   1), goal index:  188, cost =
 index:   57, (beta,j): ( 101,  15) --> ( 240,   1), goal index:  188, cost =
 index:   58, (beta,j): ( 101,   1) --> ( 240,   1), goal index:  187, cost =
 index:   59, (beta,j): ( 102,  15) --> ( 240,   1), goal index:  188, cost =
 index:   60, (beta,j): ( 102,   1) --> ( 240,   1), goal index:  188, cost =
 index:   61, (beta,j): ( 103,  15) --> ( 240,   1), goal index:  189, cost =
 index:   62, (beta,j): ( 103,   1) --> ( 240,   1), goal index:  189, cost =
 index:   63, (beta,j): ( 104,  15) --> ( 240,   1), goal index:  190, cost =
 index:   64, (beta,j): ( 104,   1) --> ( 240,   1), goal index:  189, cost =
 index:   65, (beta,j): ( 105,  15) --> ( 240,   1), goal index:  188, cost =
 index:   66, (beta,j): ( 105,   1) --> ( 240,   1), goal index:  188, cost =
 index:   67, (beta,j): ( 106,  15) --> ( 240,   1), goal index:  189, cost =
 index:   68, (beta,j): ( 106,   1) --> ( 240,   1), goal index:  190, cost =
 index:   69, (beta,j): ( 107,  15) --> ( 240,   1), goal index:  190, cost =
 index:   70, (beta,j): ( 107,   1) --> ( 240,   1), goal index:  189, cost =
 index:   71, (beta,j): ( 108,  15) --> ( 240,   1), goal index:  189, cost =
 index:   72, (beta,j): ( 108,   1) --> ( 240,   1), goal index:  189, cost =
 index:   73, (beta,j): ( 109,  15) --> ( 240,   1), goal index:  187, cost =
 index:   74, (beta,j): ( 109,   1) --> ( 240,   1), goal index:  187, cost =
 index:   75, (beta,j): ( 110,  15) --> ( 240,   1), goal index:  187, cost =
 index:   76, (beta,j): ( 110,   1) --> ( 240,   1), goal index:  188, cost =
 index:   77, (beta,j): ( 111,  15) --> ( 240,   1), goal index:  187, cost =
 index:   78, (beta,j): ( 111,   1) --> ( 240,   1), goal index:  187, cost =
 index:   79, (beta,j): ( 112,  15) --> ( 240,   1), goal index:  187, cost =
 index:   80, (beta,j): ( 112,   1) --> ( 240,   1), goal index:  187, cost =
 index:   81, (beta,j): ( 113,  15) --> ( 240,   1), goal index:  188, cost =
 index:   82, (beta,j): ( 113,   1) --> ( 240,   1), goal index:  188, cost =
 index:   83, (beta,j): ( 114,  15) --> ( 240,   1), goal index:  188, cost =
 index:   84, (beta,j): ( 114,   1) --> ( 240,   1), goal index:  188, cost =
 index:   85, (beta,j): ( 115,  15) --> ( 240,   1), goal index:  188, cost =
 index:   86, (beta,j): ( 115,   1) --> ( 240,   1), goal index:  187, cost =
 index:   87, (beta,j): ( 116,  15) --> ( 240,   1), goal index:  188, cost =
 index:   88, (beta,j): ( 116,   1) --> ( 240,   1), goal index:  187, cost =
 index:   89, (beta,j): ( 117,  15) --> ( 240,   1), goal index:  187, cost =
 index:   90, (beta,j): ( 117,   1) --> ( 240,   1), goal index:  188, cost =
 index:   91, (beta,j): ( 118,  15) --> ( 240,   1), goal index:  187, cost =
 index:   92, (beta,j): ( 118,   1) --> ( 240,   1), goal index:  187, cost =
 index:   93, (beta,j): ( 119,  15) --> ( 240,   1), goal index:  187, cost =
 index:   94, (beta,j): ( 119,   1) --> ( 240,   1), goal index:  187, cost =
 index:   95, (beta,j): ( 120,  15) --> ( 240,   1), goal index:  187, cost =
 index:   96, (beta,j): ( 120,  13) --> ( 240,   1), goal index:  188, cost =
 index:   97, (beta,j): ( 120,   1) --> ( 240,   1), goal index:  189, cost =
 index:   98, (beta,j): ( 121,  15) --> ( 240,   1), goal index:  189, cost =
 index:   99, (beta,j): ( 121,   1) --> ( 240,   1), goal index:  188, cost =
 index:  100, (beta,j): ( 122,  15) --> ( 240,   1), goal index:  188, cost =
 index:  101, (beta,j): ( 122,   1) --> ( 240,   1), goal index:  188, cost =
 index:  102, (beta,j): ( 123,  15) --> ( 240,   1), goal index:  188, cost =
 index:  103, (beta,j): ( 123,   1) --> ( 240,   1), goal index:  188, cost =
 index:  104, (beta,j): ( 124,  15) --> ( 240,   1), goal index:  188, cost =
 index:  105, (beta,j): ( 124,   1) --> ( 240,   1), goal index:  188, cost =
 index:  106, (beta,j): ( 125,  15) --> ( 240,   1), goal index:  188, cost =
 index:  107, (beta,j): ( 125,   1) --> ( 240,   1), goal index:  188, cost =
 index:  108, (beta,j): ( 126,  15) --> ( 240,   1), goal index:  188, cost =
 index:  109, (beta,j): ( 126,   1) --> ( 240,   1), goal index:  188, cost =
 index:  110, (beta,j): ( 127,  15) --> ( 240,   1), goal index:  188, cost =
 index:  111, (beta,j): ( 127,   1) --> ( 240,   1), goal index:  188, cost =
 index:  112, (beta,j): ( 128,  15) --> ( 240,   1), goal index:  188, cost =
 index:  113, (beta,j): ( 128,   1) --> ( 240,   1), goal index:  188, cost =
 index:  114, (beta,j): ( 129,  15) --> ( 240,   1), goal index:  188, cost =
 index:  115, (beta,j): ( 129,   1) --> ( 240,   1), goal index:  188, cost =
 index:  116, (beta,j): ( 130,  15) --> ( 240,   1), goal index:  188, cost =
 index:  117, (beta,j): ( 130,   1) --> ( 240,   1), goal index:  188, cost =
 index:  118, (beta,j): ( 131,  15) --> ( 240,   1), goal index:  188, cost =
 index:  119, (beta,j): ( 131,   1) --> ( 240,   1), goal index:  188, cost =
 index:  120, (beta,j): ( 132,  15) --> ( 240,   1), goal index:  188, cost =
 index:  121, (beta,j): ( 132,   1) --> ( 240,   1), goal index:  188, cost =
 index:  122, (beta,j): ( 133,  15) --> ( 240,   1), goal index:  188, cost =
 index:  123, (beta,j): ( 133,   1) --> ( 240,   1), goal index:  188, cost =
 index:  124, (beta,j): ( 134,  15) --> ( 240,   1), goal index:  188, cost =
 index:  125, (beta,j): ( 134,   1) --> ( 240,   1), goal index:  188, cost =
 index:  126, (beta,j): ( 135,  15) --> ( 240,   1), goal index:  188, cost =
 index:  127, (beta,j): ( 135,   1) --> ( 240,   1), goal index:  188, cost =
 index:  128, (beta,j): ( 136,  15) --> ( 240,   1), goal index:  188, cost =
 index:  129, (beta,j): ( 136,   1) --> ( 240,   1), goal index:  188, cost =
 index:  130, (beta,j): ( 137,  15) --> ( 240,   1), goal index:  188, cost =
 index:  131, (beta,j): ( 137,   1) --> ( 240,   1), goal index:  188, cost =
 index:  132, (beta,j): ( 138,  15) --> ( 240,   1), goal index:  188, cost =
 index:  133, (beta,j): ( 138,  14) --> ( 240,   1), goal index:  190, cost =
 index:  134, (beta,j): ( 138,   3) --> ( 240,   1), goal index:  190, cost =
 index:  135, (beta,j): ( 138,   2) --> ( 240,   1), goal index:  191, cost =
 index:  136, (beta,j): ( 138,   1) --> ( 240,   1), goal index:  191, cost =
 index:  137, (beta,j): ( 139,  15) --> ( 240,   1), goal index:  191, cost =
 index:  138, (beta,j): ( 139,   1) --> ( 240,   1), goal index:  191, cost =
 index:  139, (beta,j): ( 140,  15) --> ( 240,   1), goal index:  191, cost =
 index:  140, (beta,j): ( 140,   1) --> ( 240,   1), goal index:  191, cost =
 index:  141, (beta,j): ( 141,  15) --> ( 240,   1), goal index:  191, cost =
 index:  142, (beta,j): ( 141,   1) --> ( 240,   1), goal index:  191, cost =
 index:  143, (beta,j): ( 142,  15) --> ( 240,   1), goal index:  191, cost =
 index:  144, (beta,j): ( 142,   1) --> ( 240,   1), goal index:  191, cost =
 index:  145, (beta,j): ( 143,  15) --> ( 240,   1), goal index:  191, cost =
 index:  146, (beta,j): ( 143,   1) --> ( 240,   1), goal index:  191, cost =
 index:  147, (beta,j): ( 144,  15) --> ( 240,   1), goal index:  191, cost =
 index:  148, (beta,j): ( 144,   1) --> ( 240,   1), goal index:  191, cost =
 index:  149, (beta,j): ( 145,  15) --> ( 240,   1), goal index:  191, cost =
 index:  150, (beta,j): ( 145,   1) --> ( 240,   1), goal index:  191, cost =
 index:  151, (beta,j): ( 146,  15) --> ( 240,   1), goal index:  191, cost =
 index:  152, (beta,j): ( 146,   1) --> ( 240,   1), goal index:  191, cost =
 index:  153, (beta,j): ( 147,  15) --> ( 240,   1), goal index:  191, cost =
 index:  154, (beta,j): ( 147,   1) --> ( 240,   1), goal index:  191, cost =
 index:  155, (beta,j): ( 148,  15) --> ( 240,   1), goal index:  192, cost =
 index:  156, (beta,j): ( 148,   1) --> ( 240,   1), goal index:  192, cost =
 index:  157, (beta,j): ( 149,  15) --> ( 240,   1), goal index:  192, cost =
 index:  158, (beta,j): ( 149,   1) --> ( 240,   1), goal index:  192, cost =
 index:  159, (beta,j): ( 150,  15) --> ( 240,   1), goal index:  192, cost =
 index:  160, (beta,j): ( 150,   1) --> ( 240,   1), goal index:  192, cost =
 index:  161, (beta,j): ( 151,  15) --> ( 240,   1), goal index:  192, cost =
 index:  162, (beta,j): ( 151,   1) --> ( 240,   1), goal index:  192, cost =
 index:  163, (beta,j): ( 152,  15) --> ( 240,   1), goal index:  192, cost =
 index:  164, (beta,j): ( 152,   1) --> ( 240,   1), goal index:  192, cost =
 index:  165, (beta,j): ( 153,  15) --> ( 240,   1), goal index:  192, cost =
 index:  166, (beta,j): ( 153,   1) --> ( 240,   1), goal index:  192, cost =
 index:  167, (beta,j): ( 154,  15) --> ( 240,   1), goal index:  192, cost =
 index:  168, (beta,j): ( 154,   1) --> ( 240,   1), goal index:  192, cost =
 index:  169, (beta,j): ( 155,  15) --> ( 240,   1), goal index:  192, cost =
 index:  170, (beta,j): ( 155,   1) --> ( 240,   1), goal index:  192, cost =
 index:  171, (beta,j): ( 156,  15) --> ( 240,   1), goal index:  192, cost =
 index:  172, (beta,j): ( 156,   1) --> ( 240,   1), goal index:  192, cost =
 index:  173, (beta,j): ( 157,  15) --> ( 240,   1), goal index:  192, cost =
 index:  174, (beta,j): ( 157,   1) --> ( 240,   1), goal index:  193, cost =
 index:  175, (beta,j): ( 158,  15) --> ( 240,   1), goal index:  193, cost =
 index:  176, (beta,j): ( 158,   1) --> ( 240,   1), goal index:  193, cost =
 index:  177, (beta,j): ( 159,  15) --> ( 240,   1), goal index:  193, cost =
 index:  178, (beta,j): ( 159,   1) --> ( 240,   1), goal index:  193, cost =
 index:  179, (beta,j): ( 160,  15) --> ( 240,   1), goal index:  193, cost =
 index:  180, (beta,j): ( 160,   1) --> ( 240,   1), goal index:  193, cost =
 index:  181, (beta,j): ( 161,  15) --> ( 240,   1), goal index:  193, cost =
 index:  182, (beta,j): ( 161,   1) --> ( 240,   1), goal index:  193, cost =
 index:  183, (beta,j): ( 162,  15) --> ( 240,   1), goal index:  193, cost =
 index:  184, (beta,j): ( 162,   1) --> ( 240,   1), goal index:  193, cost =
 index:  185, (beta,j): ( 163,  15) --> ( 240,   1), goal index:  193, cost =
 index:  186, (beta,j): ( 163,   1) --> ( 240,   1), goal index:  193, cost =
 index:  187, (beta,j): ( 164,  15) --> ( 240,   1), goal index:  194, cost =
 index:  188, (beta,j): ( 164,   1) --> ( 240,   1), goal index:  194, cost =
 index:  189, (beta,j): ( 165,  15) --> ( 240,   1), goal index:  194, cost =
 index:  190, (beta,j): ( 165,   1) --> ( 240,   1), goal index:  194, cost =
 index:  191, (beta,j): ( 166,  15) --> ( 240,   1), goal index:  194, cost =
 index:  192, (beta,j): ( 166,   1) --> ( 240,   1), goal index:  194, cost =
 index:  193, (beta,j): ( 167,   1) --> ( 240,   1), goal index:  194, cost =
 index:  194, (beta,j): ( 168,   1) --> ( 240,   1), goal index:  194, cost =
Find the optimal Strategy through EumBS!!
bs = (slope = -2.208233e-02, G_BKZ = 2.374747e+01 sec, B_BKZ = 4.422633e+01 bit cum-pr = 2.039154e-01, dsvp = 1.387271e+02, dsvp_r = 186, G_dsvp = 2.543225e+01 sec, B_dsvp = 4.798996e+01 bit, G = 2.582297e+01 sec, B = 4.798996e+01 bit)
S(beta,jump,tours):{( 79, 14, 30),( 79, 13, 30),( 79, 12, 30),( 79, 11, 30),( 79, 10, 30),( 79,  9, 30),( 79,  8, 30),( 79,  7, 30),( 79,  6, 30),( 79,  5, 30),( 79,  4, 30),( 79,  3, 30),( 79,  2, 30),( 79,  1, 30),( 80,  2, 30),( 80,  1, 30),( 81,  2, 30),( 81,  1, 30),( 82,  2, 30),( 82,  1, 30),( 83,  2, 30),( 83,  1, 30),( 84,  2, 30),( 84,  1, 30),( 85,  2, 30),( 85,  1, 30),( 86,  2, 30),( 86,  1, 30),( 87,  2, 30),( 87,  1, 30),( 88,  2, 30),( 88,  1, 30),( 89,  2, 30),( 89,  1, 30),( 90,  2, 30),( 90,  1, 30),( 91,  2, 30),( 91,  1, 30),( 92,  2, 30),( 92,  1, 30),( 93,  2, 30),( 93,  1, 30),( 94,  2, 30),( 94,  1, 30),( 95,  2, 30),( 95,  1, 30),( 96,  2, 30),( 96,  1, 30),( 97,  2, 30),( 97,  1, 30),( 98,  2, 30),( 98,  1, 30),( 99,  2, 30),( 99,  1, 30),(100,  2, 30),(100,  1, 30),(101,  2, 30),(103,  2, 30),(104,  2, 30),(104,  1, 29),(105,  1, 30),(108,  2, 29),(108,  1, 27),(109,  2, 30),(109,  1, 29),(110,  2, 28),(111,  2, 28),(113,  2, 25),(113,  1, 26),(114,  2, 26),(116,  2, 28),(116,  1, 26),(117,  1, 25),(118,  1, 25),(119,  2, 23),(119,  1, 23),(120, 14,  1),(120,  1, 24),(121,  2, 22),(121,  1, 21),(122,  2, 23),(122,  1, 23),(123,  2, 22),(123,  1, 21),(124,  2, 22),(124,  1, 20),(125,  2, 20),(125,  1, 21),(126,  2, 20),(126,  1, 23),(127,  2, 20),(127,  1, 19),(128,  2, 20),(128,  1, 21),(129,  2, 21),(129,  1, 20),(130,  2, 18),(130,  1, 20),(131,  2, 19),(131,  1, 21),(132,  2, 18),(132,  1, 19),(133,  2, 18),(133,  1, 18),(134,  2, 19),(134,  1, 19),(135,  2, 18),(135,  1, 17),(136,  2, 19),(136,  1, 16),(137,  2, 18),(137,  1, 17),(138,  4,  1),(138,  3,  1),(138,  2, 17),(138,  1, 19),(139,  2, 18),(139,  1, 18),(140,  2, 16),(140,  1, 20),(141,  2, 17),(141,  1, 18),(142,  2, 18),(142,  1, 17),(143,  2, 17),(143,  1, 16),(144,  2, 18),(144,  1, 17),(145,  2, 17),(145,  1, 17),(146,  2, 16),(146,  1, 16),(147,  2, 18),(147,  1, 15),(148,  2, 14),(148,  1, 15),(149,  2, 14),(149,  1, 15),(150,  2, 14),(150,  1, 14),(151,  2, 14),(151,  1, 15),(152,  2, 16),(152,  1, 15),(153,  2, 14),(153,  1, 14),(154,  2, 14),(154,  1, 15),(155,  2, 13),(155,  1, 14),(156,  2, 13),(156,  1, 14),(157,  2, 13),(157,  1, 14),(158,  2, 14),(158,  1, 13),(159,  2, 12),(159,  1, 13),(160,  2, 13),(160,  1, 13),(161,  2, 13),(162,  2, 13),(163,  2,  3),(168,  2,  1)}
Min Cost = 2.582297e+01 log2(sec), Memory Cost = 4.798996e+01 log(bit)
EnumBS in parallel cost:4.4e+02s.
TU LWE Challenge, n =  60, alpha = 0.0200
[0m[1;31m dim = 254, dvol = 494.03 [0m
Generate gs-lengths by GSA assumption. Attack Estimation via simulation + probabilistic model (EnumBS in parallel)
beta_start= 79, gap = 1, J = 15, J_gap = 1, cost_model = 2, max_loop = 30, threads = 50, G_prec = 0.000000e+00,  slope_prec = 0.000000e+00, cumpr_prec = 1.000000e+02, strategy_add_method = 2, progressive_sieve = 1

 index:    1, (beta,j): (  79,  15) --> ( 253,   1), goal index:    1, cost =
 index:    2, (beta,j): (  79,  13) --> ( 253,   1), goal index:  182, cost =
 index:    3, (beta,j): (  79,  12) --> ( 253,   1), goal index:  182, cost =
 index:    4, (beta,j): (  79,  11) --> ( 253,   1), goal index:  182, cost =
 index:    5, (beta,j): (  79,  10) --> ( 253,   1), goal index:  182, cost =
 index:    6, (beta,j): (  79,   9) --> ( 253,   1), goal index:  182, cost =
 index:    7, (beta,j): (  79,   8) --> ( 253,   1), goal index:  182, cost =
 index:    8, (beta,j): (  79,   7) --> ( 253,   1), goal index:  182, cost =
 index:    9, (beta,j): (  79,   6) --> ( 253,   1), goal index:  182, cost =
 index:   10, (beta,j): (  79,   5) --> ( 253,   1), goal index:  182, cost =
 index:   11, (beta,j): (  79,   4) --> ( 253,   1), goal index:  182, cost =
 index:   12, (beta,j): (  79,   3) --> ( 253,   1), goal index:  182, cost =
 index:   13, (beta,j): (  79,   2) --> ( 253,   1), goal index:  182, cost =
 index:   14, (beta,j): (  79,   1) --> ( 253,   1), goal index:  182, cost =
 index:   15, (beta,j): (  80,  15) --> ( 253,   1), goal index:  182, cost =
 index:   16, (beta,j): (  80,   1) --> ( 253,   1), goal index:  182, cost =
 index:   17, (beta,j): (  81,  15) --> ( 253,   1), goal index:  182, cost =
 index:   18, (beta,j): (  81,   1) --> ( 253,   1), goal index:  182, cost =
 index:   19, (beta,j): (  82,  15) --> ( 253,   1), goal index:  182, cost =
 index:   20, (beta,j): (  82,   1) --> ( 253,   1), goal index:  182, cost =
 index:   21, (beta,j): (  83,  15) --> ( 253,   1), goal index:  182, cost =
 index:   22, (beta,j): (  83,   1) --> ( 253,   1), goal index:  182, cost =
 index:   23, (beta,j): (  84,  15) --> ( 253,   1), goal index:  182, cost =
 index:   24, (beta,j): (  84,   1) --> ( 253,   1), goal index:  182, cost =
 index:   25, (beta,j): (  85,  15) --> ( 253,   1), goal index:  182, cost =
 index:   26, (beta,j): (  85,   1) --> ( 253,   1), goal index:  182, cost =
 index:   27, (beta,j): (  86,  15) --> ( 253,   1), goal index:  182, cost =
 index:   28, (beta,j): (  86,   1) --> ( 253,   1), goal index:  182, cost =
 index:   29, (beta,j): (  87,  15) --> ( 253,   1), goal index:  182, cost =
 index:   30, (beta,j): (  87,   1) --> ( 253,   1), goal index:  182, cost =
 index:   31, (beta,j): (  88,  15) --> ( 253,   1), goal index:  182, cost =
 index:   32, (beta,j): (  88,   1) --> ( 253,   1), goal index:  182, cost =
 index:   33, (beta,j): (  89,  15) --> ( 253,   1), goal index:  182, cost =
 index:   34, (beta,j): (  89,   1) --> ( 253,   1), goal index:  182, cost =
 index:   35, (beta,j): (  90,  15) --> ( 253,   1), goal index:  182, cost =
 index:   36, (beta,j): (  90,   1) --> ( 253,   1), goal index:  182, cost =
 index:   37, (beta,j): (  91,  15) --> ( 253,   1), goal index:  182, cost =
 index:   38, (beta,j): (  91,   1) --> ( 253,   1), goal index:  182, cost =
 index:   39, (beta,j): (  92,  15) --> ( 253,   1), goal index:  182, cost =
 index:   40, (beta,j): (  92,   1) --> ( 253,   1), goal index:  182, cost =
 index:   41, (beta,j): (  93,  15) --> ( 253,   1), goal index:  182, cost =
 index:   42, (beta,j): (  93,   1) --> ( 253,   1), goal index:  183, cost =
 index:   43, (beta,j): (  94,  15) --> ( 253,   1), goal index:  182, cost =
 index:   44, (beta,j): (  94,   1) --> ( 253,   1), goal index:  183, cost =
 index:   45, (beta,j): (  95,  15) --> ( 253,   1), goal index:  182, cost =
 index:   46, (beta,j): (  95,   1) --> ( 253,   1), goal index:  182, cost =
 index:   47, (beta,j): (  96,  15) --> ( 253,   1), goal index:  182, cost =
 index:   48, (beta,j): (  96,   1) --> ( 253,   1), goal index:  182, cost =
 index:   49, (beta,j): (  97,  15) --> ( 253,   1), goal index:  182, cost =
 index:   50, (beta,j): (  97,   1) --> ( 253,   1), goal index:  182, cost =
 index:   51, (beta,j): (  98,  15) --> ( 253,   1), goal index:  182, cost =
 index:   52, (beta,j): (  98,   1) --> ( 253,   1), goal index:  182, cost =
 index:   53, (beta,j): (  99,  15) --> ( 253,   1), goal index:  182, cost =
 index:   54, (beta,j): (  99,   1) --> ( 253,   1), goal index:  182, cost =
 index:   55, (beta,j): ( 100,  15) --> ( 253,   1), goal index:  182, cost =
 index:   56, (beta,j): ( 100,   1) --> ( 253,   1), goal index:  183, cost =
 index:   57, (beta,j): ( 101,  15) --> ( 253,   1), goal index:  182, cost =
 index:   58, (beta,j): ( 101,   1) --> ( 253,   1), goal index:  182, cost =
 index:   59, (beta,j): ( 102,  15) --> ( 253,   1), goal index:  182, cost =
 index:   60, (beta,j): ( 102,   1) --> ( 253,   1), goal index:  182, cost =
 index:   61, (beta,j): ( 103,  15) --> ( 253,   1), goal index:  182, cost =
 index:   62, (beta,j): ( 103,   1) --> ( 253,   1), goal index:  182, cost =
 index:   63, (beta,j): ( 104,  15) --> ( 253,   1), goal index:  182, cost =
 index:   64, (beta,j): ( 104,   1) --> ( 253,   1), goal index:  182, cost =
 index:   65, (beta,j): ( 105,  15) --> ( 253,   1), goal index:  182, cost =
 index:   66, (beta,j): ( 105,   1) --> ( 253,   1), goal index:  182, cost =
 index:   67, (beta,j): ( 106,  15) --> ( 253,   1), goal index:  182, cost =
 index:   68, (beta,j): ( 106,   1) --> ( 253,   1), goal index:  182, cost =
 index:   69, (beta,j): ( 107,  15) --> ( 253,   1), goal index:  182, cost =
 index:   70, (beta,j): ( 107,   1) --> ( 253,   1), goal index:  182, cost =
 index:   71, (beta,j): ( 108,  15) --> ( 253,   1), goal index:  182, cost =
 index:   72, (beta,j): ( 108,   1) --> ( 253,   1), goal index:  182, cost =
 index:   73, (beta,j): ( 109,  15) --> ( 253,   1), goal index:  182, cost =
 index:   74, (beta,j): ( 109,   1) --> ( 253,   1), goal index:  182, cost =
 index:   75, (beta,j): ( 110,  15) --> ( 253,   1), goal index:  182, cost =
 index:   76, (beta,j): ( 110,   1) --> ( 253,   1), goal index:  182, cost =
 index:   77, (beta,j): ( 111,  15) --> ( 253,   1), goal index:  182, cost =
 index:   78, (beta,j): ( 111,   1) --> ( 253,   1), goal index:  182, cost =
 index:   79, (beta,j): ( 112,  15) --> ( 253,   1), goal index:  182, cost =
 index:   80, (beta,j): ( 112,   1) --> ( 253,   1), goal index:  182, cost =
 index:   81, (beta,j): ( 113,  15) --> ( 253,   1), goal index:  182, cost =
 index:   82, (beta,j): ( 113,   1) --> ( 253,   1), goal index:  182, cost =
 index:   83, (beta,j): ( 114,  15) --> ( 253,   1), goal index:  182, cost =
 index:   84, (beta,j): ( 114,   1) --> ( 253,   1), goal index:  182, cost =
 index:   85, (beta,j): ( 115,  15) --> ( 253,   1), goal index:  182, cost =
 index:   86, (beta,j): ( 115,   1) --> ( 253,   1), goal index:  182, cost =
 index:   87, (beta,j): ( 116,  15) --> ( 253,   1), goal index:  182, cost =
 index:   88, (beta,j): ( 116,   1) --> ( 253,   1), goal index:  182, cost =
 index:   89, (beta,j): ( 117,  15) --> ( 253,   1), goal index:  182, cost =
 index:   90, (beta,j): ( 117,   1) --> ( 253,   1), goal index:  182, cost =
