TU LWE Challenge, n =  40, alpha = 0.0450
[0m[1;31m dim = 195, dvol = 302.20 [0m
Generate gs-lengths by GSA assumption. Attack Estimation via simulation + probabilistic model (EnumBS in parallel)
gap = 1, J = 15, J_gap = 1, cost_model = 2, max_loop = 10, threads = 50

 index:    1, (beta,j): (  51,  15) --> ( 194,   1), goal index:    1, cost =
 index:    2, (beta,j): (  51,   5) --> ( 194,   1), goal index:  664, cost =
 index:    3, (beta,j): (  51,   6) --> ( 194,   1), goal index:  678, cost =
 index:    4, (beta,j): (  51,   7) --> ( 194,   1), goal index:  689, cost =
 index:    5, (beta,j): (  51,   8) --> ( 194,   1), goal index:  702, cost =
 index:  666, (beta,j): ( 156,   8) --> ( 194,   1), goal index: 1050, cost =
 index:  667, (beta,j): ( 156,   5) --> ( 194,   1), goal index: 1056, cost =
 index:  668, (beta,j): ( 156,  11) --> ( 194,   1), goal index: 1058, cost =
 index:  669, (beta,j): ( 156,  10) --> ( 194,   1), goal index: 1051, cost =
 index:  670, (beta,j): ( 156,   8) --> ( 194,   1), goal index: 1048, cost =
 index:  671, (beta,j): ( 157,  12) --> ( 194,   1), goal index: 1050, cost =
 index:  672, (beta,j): ( 158,  11) --> ( 194,   1), goal index: 1059, cost =
 index:  673, (beta,j): ( 158,  12) --> ( 194,   1), goal index: 1047, cost =
 index:  674, (beta,j): ( 156,   4) --> ( 194,   1), goal index: 1047, cost =
 index:  675, (beta,j): ( 156,   8) --> ( 194,   1), goal index: 1052, cost =
 index:  676, (beta,j): ( 157,  12) --> ( 194,   1), goal index: 1046, cost =
 index:  677, (beta,j): ( 157,  14) --> ( 194,   1), goal index: 1048, cost =
 index:  678, (beta,j): ( 156,   8) --> ( 194,   1), goal index: 1053, cost =
 index:  679, (beta,j): ( 157,  12) --> ( 194,   1), goal index: 1057, cost =
 index:  680, (beta,j): ( 157,  14) --> ( 194,   1), goal index: 1046, cost =
 index:  681, (beta,j): ( 157,  14) --> ( 194,   1), goal index: 1050, cost =
 index:  682, (beta,j): ( 157,  13) --> ( 194,   1), goal index: 1052, cost =
 index:  683, (beta,j): ( 156,   2) --> ( 194,   1), goal index: 1050, cost =
 index:  684, (beta,j): ( 156,   2) --> ( 194,   1), goal index: 1060, cost =
 index:  685, (beta,j): ( 157,  15) --> ( 194,   1), goal index: 1077, cost =
 index:  686, (beta,j): ( 156,   1) --> ( 194,   1), goal index: 1076, cost =
 index:  687, (beta,j): ( 157,  15) --> ( 194,   1), goal index: 1081, cost =
 index:  688, (beta,j): ( 158,  15) --> ( 194,   1), goal index: 1095, cost =
 index:  689, (beta,j): ( 157,  15) --> ( 194,   1), goal index: 1099, cost =
 index:  690, (beta,j): ( 157,  15) --> ( 194,   1), goal index: 1111, cost =
 index:  691, (beta,j): ( 157,  12) --> ( 194,   1), goal index: 1109, cost =
 index:  692, (beta,j): ( 157,  13) --> ( 194,   1), goal index: 1120, cost =
 index:  693, (beta,j): ( 157,  14) --> ( 194,   1), goal index: 1118, cost =
 index:  694, (beta,j): ( 157,  10) --> ( 194,   1), goal index: 1115, cost =
 index:  695, (beta,j): ( 158,  11) --> ( 194,   1), goal index: 1120, cost =
 index:  696, (beta,j): ( 157,   6) --> ( 194,   1), goal index: 1121, cost =
 index:  697, (beta,j): ( 158,  14) --> ( 194,   1), goal index: 1124, cost =
 index:  698, (beta,j): ( 157,  12) --> ( 194,   1), goal index: 1126, cost =
 index:  699, (beta,j): ( 157,  13) --> ( 194,   1), goal index: 1127, cost =
 index:  700, (beta,j): ( 157,  14) --> ( 194,   1), goal index: 1120, cost =
 index:  701, (beta,j): ( 157,  14) --> ( 194,   1), goal index: 1123, cost =
 index:  702, (beta,j): ( 157,  10) --> ( 194,   1), goal index: 1123, cost =
 index:  703, (beta,j): ( 158,  15) --> ( 194,   1), goal index: 1131, cost =
 index:  704, (beta,j): ( 157,   8) --> ( 194,   1), goal index: 1139, cost =
 index:  705, (beta,j): ( 157,   9) --> ( 194,   1), goal index: 1132, cost =
 index:  706, (beta,j): ( 157,  10) --> ( 194,   1), goal index: 1130, cost =
 index:  707, (beta,j): ( 158,  12) --> ( 194,   1), goal index: 1126, cost =
 index:  708, (beta,j): ( 158,  14) --> ( 194,   1), goal index: 1135, cost =
 index:  709, (beta,j): ( 157,  12) --> ( 194,   1), goal index: 1135, cost =
 index:  710, (beta,j): ( 157,  13) --> ( 194,   1), goal index: 1130, cost =
 index:  711, (beta,j): ( 157,  14) --> ( 194,   1), goal index: 1129, cost =
 index:  712, (beta,j): ( 157,  12) --> ( 194,   1), goal index: 1130, cost =
 index:  713, (beta,j): ( 158,  11) --> ( 194,   1), goal index: 1132, cost =
 index:  714, (beta,j): ( 157,  13) --> ( 194,   1), goal index: 1141, cost =
 index:  715, (beta,j): ( 157,   8) --> ( 194,   1), goal index: 1133, cost =
 index:  716, (beta,j): ( 157,  14) --> ( 194,   1), goal index: 1133, cost =
 index:  717, (beta,j): ( 157,  13) --> ( 194,   1), goal index: 1122, cost =
 index:  718, (beta,j): ( 157,  14) --> ( 194,   1), goal index: 1136, cost =
 index:  719, (beta,j): ( 157,   9) --> ( 194,   1), goal index: 1130, cost =
 index:  720, (beta,j): ( 157,  10) --> ( 194,   1), goal index: 1140, cost =
 index:  721, (beta,j): ( 158,   7) --> ( 194,   1), goal index: 1139, cost =
 index:  722, (beta,j): ( 157,  12) --> ( 194,   1), goal index: 1139, cost =
 index:  723, (beta,j): ( 157,  13) --> ( 194,   1), goal index: 1150, cost =
 index:  724, (beta,j): ( 157,  12) --> ( 194,   1), goal index: 1147, cost =
 index:  725, (beta,j): ( 157,  14) --> ( 194,   1), goal index: 1154, cost =
 index:  726, (beta,j): ( 157,   7) --> ( 194,   1), goal index: 1149, cost =
 index:  727, (beta,j): ( 157,   8) --> ( 194,   1), goal index: 1145, cost =
 index:  728, (beta,j): ( 157,  13) --> ( 194,   1), goal index: 1139, cost =
 index:  729, (beta,j): ( 157,  14) --> ( 194,   1), goal index: 1153, cost =
 index:  730, (beta,j): ( 157,  10) --> ( 194,   1), goal index: 1147, cost =
 index:  731, (beta,j): ( 157,  10) --> ( 194,   1), goal index: 1146, cost =
 index:  732, (beta,j): ( 157,  11) --> ( 194,   1), goal index: 1147, cost =
 index:  733, (beta,j): ( 157,  12) --> ( 194,   1), goal index: 1142, cost =
 index:  734, (beta,j): ( 157,  13) --> ( 194,   1), goal index: 1154, cost =
 index:  735, (beta,j): ( 157,  12) --> ( 194,   1), goal index: 1150, cost =
 index:  736, (beta,j): ( 157,  13) --> ( 194,   1), goal index: 1155, cost =
 index:  737, (beta,j): ( 157,   3) --> ( 194,   1), goal index: 1156, cost =
 index:  738, (beta,j): ( 157,  13) --> ( 194,   1), goal index: 1159, cost =
 index:  739, (beta,j): ( 157,   9) --> ( 194,   1), goal index: 1143, cost =
 index:  740, (beta,j): ( 157,  13) --> ( 194,   1), goal index: 1150, cost =
 index:  741, (beta,j): ( 157,  14) --> ( 194,   1), goal index: 1149, cost =
 index:  742, (beta,j): ( 157,  10) --> ( 194,   1), goal index: 1152, cost =
 index:  743, (beta,j): ( 157,  10) --> ( 194,   1), goal index: 1143, cost =
 index:  744, (beta,j): ( 157,  11) --> ( 194,   1), goal index: 1154, cost =
 index:  745, (beta,j): ( 157,  12) --> ( 194,   1), goal index: 1159, cost =
 index:  746, (beta,j): ( 157,  12) --> ( 194,   1), goal index: 1160, cost =
 index:  747, (beta,j): ( 157,  13) --> ( 194,   1), goal index: 1153, cost =
 index:  748, (beta,j): ( 157,  14) --> ( 194,   1), goal index: 1165, cost =
 index:  749, (beta,j): ( 157,   8) --> ( 194,   1), goal index: 1160, cost =
 index:  750, (beta,j): ( 157,   9) --> ( 194,   1), goal index: 1162, cost =
 index:  751, (beta,j): ( 157,  14) --> ( 194,   1), goal index: 1161, cost =
 index:  752, (beta,j): ( 157,  10) --> ( 194,   1), goal index: 1150, cost =
 index:  753, (beta,j): ( 157,  10) --> ( 194,   1), goal index: 1160, cost =
 index:  754, (beta,j): ( 157,  10) --> ( 194,   1), goal index: 1159, cost =
 index:  755, (beta,j): ( 157,  12) --> ( 194,   1), goal index: 1166, cost =
 index:  756, (beta,j): ( 157,  12) --> ( 194,   1), goal index: 1144, cost =
 index:  757, (beta,j): ( 157,  10) --> ( 194,   1), goal index: 1164, cost =
 index:  758, (beta,j): ( 157,  13) --> ( 194,   1), goal index: 1164, cost =
 index:  759, (beta,j): ( 157,  14) --> ( 194,   1), goal index: 1169, cost =
 index:  760, (beta,j): ( 157,   9) --> ( 194,   1), goal index: 1179, cost =
 index:  761, (beta,j): ( 157,  14) --> ( 194,   1), goal index: 1166, cost =
 index:  762, (beta,j): ( 157,  10) --> ( 194,   1), goal index: 1159, cost =
 index:  763, (beta,j): ( 157,  12) --> ( 194,   1), goal index: 1156, cost =
 index:  764, (beta,j): ( 157,  12) --> ( 194,   1), goal index: 1151, cost =
 index:  765, (beta,j): ( 157,  12) --> ( 194,   1), goal index: 1158, cost =
 index:  766, (beta,j): ( 157,  13) --> ( 194,   1), goal index: 1167, cost =
 index:  767, (beta,j): ( 157,  13) --> ( 194,   1), goal index: 1176, cost =
 index:  768, (beta,j): ( 157,  13) --> ( 194,   1), goal index: 1143, cost =
 index:  769, (beta,j): ( 157,  12) --> ( 194,   1), goal index: 1148, cost =
 index:  770, (beta,j): ( 157,  13) --> ( 194,   1), goal index: 1154, cost =
 index:  771, (beta,j): ( 157,  14) --> ( 194,   1), goal index: 1157, cost =
 index:  772, (beta,j): ( 157,  14) --> ( 194,   1), goal index: 1136, cost =
 index:  773, (beta,j): ( 157,  13) --> ( 194,   1), goal index: 1153, cost =
 index:  774, (beta,j): ( 157,  14) --> ( 194,   1), goal index: 1168, cost =
 index:  775, (beta,j): ( 157,   2) --> ( 194,   1), goal index: 1169, cost =
 index:  776, (beta,j): ( 157,  13) --> ( 194,   1), goal index: 1170, cost =
 index:  777, (beta,j): ( 157,  10) --> ( 194,   1), goal index: 1170, cost =
 index:  778, (beta,j): ( 158,  15) --> ( 194,   1), goal index: 1177, cost =
 index:  779, (beta,j): ( 157,   6) --> ( 194,   1), goal index: 1186, cost =
 index:  780, (beta,j): ( 157,  12) --> ( 194,   1), goal index: 1173, cost =
 index:  781, (beta,j): ( 157,  13) --> ( 194,   1), goal index: 1181, cost =
 index:  782, (beta,j): ( 157,  10) --> ( 194,   1), goal index: 1177, cost =
 index:  783, (beta,j): ( 157,   2) --> ( 194,   1), goal index: 1178, cost =
 index:  784, (beta,j): ( 158,  12) --> ( 194,   1), goal index: 1182, cost =
 index:  785, (beta,j): ( 157,   8) --> ( 194,   1), goal index: 1185, cost =
 index:  786, (beta,j): ( 157,   9) --> ( 194,   1), goal index: 1181, cost =
 index:  787, (beta,j): ( 157,   1) --> ( 194,   1), goal index: 1179, cost =
 index:  788, (beta,j): ( 157,  12) --> ( 194,   1), goal index: 1186, cost =
 index:  789, (beta,j): ( 157,  13) --> ( 194,   1), goal index: 1191, cost =
 index:  790, (beta,j): ( 157,  10) --> ( 194,   1), goal index: 1183, cost =
 index:  791, (beta,j): ( 157,  12) --> ( 194,   1), goal index: 1198, cost =
 index:  792, (beta,j): ( 158,  11) --> ( 194,   1), goal index: 1184, cost =
 index:  793, (beta,j): ( 157,   7) --> ( 194,   1), goal index: 1194, cost =
 index:  794, (beta,j): ( 157,   9) --> ( 194,   1), goal index: 1181, cost =
 index:  795, (beta,j): ( 157,   6) --> ( 194,   1), goal index: 1184, cost =
 index:  796, (beta,j): ( 157,  10) --> ( 194,   1), goal index: 1195, cost =
 index:  797, (beta,j): ( 158,  12) --> ( 194,   1), goal index: 1191, cost =
 index:  798, (beta,j): ( 157,  11) --> ( 194,   1), goal index: 1193, cost =
 index:  799, (beta,j): ( 157,  12) --> ( 194,   1), goal index: 1197, cost =
 index:  800, (beta,j): ( 157,  13) --> ( 194,   1), goal index: 1202, cost =
 index:  801, (beta,j): ( 157,  12) --> ( 194,   1), goal index: 1195, cost =
 index:  802, (beta,j): ( 157,  10) --> ( 194,   1), goal index: 1187, cost =
 index:  803, (beta,j): ( 157,  13) --> ( 194,   1), goal index: 1183, cost =
 index:  804, (beta,j): ( 157,   6) --> ( 194,   1), goal index: 1192, cost =
 index:  805, (beta,j): ( 157,   9) --> ( 194,   1), goal index: 1189, cost =
 index:  806, (beta,j): ( 157,   6) --> ( 194,   1), goal index: 1186, cost =
 index:  807, (beta,j): ( 157,  10) --> ( 194,   1), goal index: 1195, cost =
 index:  808, (beta,j): ( 157,  11) --> ( 194,   1), goal index: 1189, cost =
 index:  809, (beta,j): ( 157,  10) --> ( 194,   1), goal index: 1193, cost =
 index:  810, (beta,j): ( 157,  13) --> ( 194,   1), goal index: 1199, cost =
 index:  811, (beta,j): ( 157,   7) --> ( 194,   1), goal index: 1192, cost =
 index:  812, (beta,j): ( 157,  13) --> ( 194,   1), goal index: 1193, cost =
 index:  813, (beta,j): ( 157,   6) --> ( 194,   1), goal index: 1192, cost =
 index:  814, (beta,j): ( 157,   9) --> ( 194,   1), goal index: 1196, cost =
 index:  815, (beta,j): ( 157,   6) --> ( 194,   1), goal index: 1197, cost =
 index:  816, (beta,j): ( 157,  10) --> ( 194,   1), goal index: 1195, cost =
 index:  817, (beta,j): ( 158,  14) --> ( 194,   1), goal index: 1193, cost =
 index:  818, (beta,j): ( 157,  13) --> ( 194,   1), goal index: 1194, cost =
 index:  819, (beta,j): ( 157,  10) --> ( 194,   1), goal index: 1200, cost =
 index:  820, (beta,j): ( 157,  10) --> ( 194,   1), goal index: 1202, cost =
 index:  821, (beta,j): ( 157,   7) --> ( 194,   1), goal index: 1199, cost =
 index:  822, (beta,j): ( 157,   8) --> ( 194,   1), goal index: 1196, cost =
 index:  823, (beta,j): ( 157,  10) --> ( 194,   1), goal index: 1196, cost =
 index:  824, (beta,j): ( 157,   9) --> ( 194,   1), goal index: 1197, cost =
 index:  825, (beta,j): ( 157,   5) --> ( 194,   1), goal index: 1211, cost =
 index:  826, (beta,j): ( 157,  10) --> ( 194,   1), goal index: 1209, cost =
 index:  827, (beta,j): ( 157,  10) --> ( 194,   1), goal index: 1204, cost =
 index:  828, (beta,j): ( 157,  13) --> ( 194,   1), goal index: 1205, cost =
 index:  829, (beta,j): ( 157,  10) --> ( 194,   1), goal index: 1200, cost =
 index:  830, (beta,j): ( 157,  10) --> ( 194,   1), goal index: 1201, cost =
 index:  831, (beta,j): ( 158,   7) --> ( 194,   1), goal index: 1203, cost =
 index:  832, (beta,j): ( 157,  13) --> ( 194,   1), goal index: 1200, cost =
 index:  833, (beta,j): ( 157,  10) --> ( 194,   1), goal index: 1202, cost =
 index:  834, (beta,j): ( 157,   6) --> ( 194,   1), goal index: 1195, cost =
 index:  835, (beta,j): ( 157,   8) --> ( 194,   1), goal index: 1207, cost =
 index:  836, (beta,j): ( 157,   6) --> ( 194,   1), goal index: 1204, cost =
 index:  837, (beta,j): ( 157,  10) --> ( 194,   1), goal index: 1202, cost =
 index:  838, (beta,j): ( 158,  14) --> ( 194,   1), goal index: 1201, cost =
 index:  839, (beta,j): ( 157,  10) --> ( 194,   1), goal index: 1203, cost =
 index:  840, (beta,j): ( 157,  10) --> ( 194,   1), goal index: 1201, cost =
 index:  841, (beta,j): ( 157,   7) --> ( 194,   1), goal index: 1205, cost =
 index:  842, (beta,j): ( 157,   8) --> ( 194,   1), goal index: 1203, cost =
 index:  843, (beta,j): ( 157,  10) --> ( 194,   1), goal index: 1209, cost =
 index:  844, (beta,j): ( 157,  10) --> ( 194,   1), goal index: 1209, cost =
 index:  845, (beta,j): ( 158,   9) --> ( 194,   1), goal index: 1206, cost =
 index:  846, (beta,j): ( 157,   9) --> ( 194,   1), goal index: 1208, cost =
 index:  847, (beta,j): ( 158,  12) --> ( 194,   1), goal index: 1205, cost =
 index:  848, (beta,j): ( 157,  10) --> ( 194,   1), goal index: 1207, cost =
 index:  849, (beta,j): ( 157,  10) --> ( 194,   1), goal index: 1205, cost =
 index:  850, (beta,j): ( 157,  10) --> ( 194,   1), goal index: 1211, cost =
 index:  851, (beta,j): ( 157,  10) --> ( 194,   1), goal index: 1206, cost =
 index:  852, (beta,j): ( 157,   9) --> ( 194,   1), goal index: 1205, cost =
 index:  853, (beta,j): ( 157,  10) --> ( 194,   1), goal index: 1206, cost =
 index:  854, (beta,j): ( 158,  14) --> ( 194,   1), goal index: 1204, cost =
 index:  855, (beta,j): ( 157,   6) --> ( 194,   1), goal index: 1199, cost =
 index:  856, (beta,j): ( 157,   3) --> ( 194,   1), goal index: 1207, cost =
 index:  857, (beta,j): ( 158,  12) --> ( 194,   1), goal index: 1215, cost =
 index:  858, (beta,j): ( 158,  14) --> ( 194,   1), goal index: 1212, cost =
 index:  859, (beta,j): ( 158,  14) --> ( 194,   1), goal index: 1205, cost =
 index:  860, (beta,j): ( 159,  12) --> ( 194,   1), goal index: 1202, cost =
 index:  861, (beta,j): ( 157,   6) --> ( 194,   1), goal index: 1207, cost =
 index:  862, (beta,j): ( 157,  10) --> ( 194,   1), goal index: 1196, cost =
 index:  863, (beta,j): ( 157,  10) --> ( 194,   1), goal index: 1200, cost =
 index:  864, (beta,j): ( 158,  14) --> ( 194,   1), goal index: 1194, cost =
 index:  865, (beta,j): ( 158,  10) --> ( 194,   1), goal index: 1201, cost =
 index:  866, (beta,j): ( 157,   4) --> ( 194,   1), goal index: 1197, cost =
 index:  867, (beta,j): ( 157,   9) --> ( 194,   1), goal index: 1210, cost =
 index:  868, (beta,j): ( 158,   8) --> ( 194,   1), goal index: 1208, cost =
 index:  869, (beta,j): ( 157,  10) --> ( 194,   1), goal index: 1203, cost =
 index:  870, (beta,j): ( 157,   1) --> ( 194,   1), goal index: 1191, cost =
 index:  871, (beta,j): ( 157,   9) --> ( 194,   1), goal index: 1204, cost =
 index:  872, (beta,j): ( 157,   3) --> ( 194,   1), goal index: 1198, cost =
 index:  873, (beta,j): ( 157,   2) --> ( 194,   1), goal index: 1193, cost =
 index:  874, (beta,j): ( 157,   2) --> ( 194,   1), goal index: 1204, cost =
 index:  875, (beta,j): ( 158,   4) --> ( 194,   1), goal index: 1192, cost =
 index:  876, (beta,j): ( 157,   1) --> ( 194,   1), goal index: 1197, cost =
 index:  877, (beta,j): ( 157,   1) --> ( 194,   1), goal index: 1200, cost =
 index:  878, (beta,j): ( 157,   1) --> ( 194,   1), goal index: 1194, cost =
 index:  879, (beta,j): ( 158,  15) --> ( 194,   1), goal index: 1231, cost =
 index:  880, (beta,j): ( 158,  15) --> ( 194,   1), goal index: 1246, cost =
 index:  881, (beta,j): ( 158,  15) --> ( 194,   1), goal index: 1252, cost =
 index:  882, (beta,j): ( 158,   5) --> ( 194,   1), goal index: 1262, cost =
 index:  883, (beta,j): ( 158,   4) --> ( 194,   1), goal index: 1260, cost =
 index:  884, (beta,j): ( 158,  12) --> ( 194,   1), goal index: 1262, cost =
 index:  885, (beta,j): ( 158,  14) --> ( 194,   1), goal index: 1261, cost =
 index:  886, (beta,j): ( 158,   3) --> ( 194,   1), goal index: 1256, cost =
 index:  887, (beta,j): ( 159,   5) --> ( 194,   1), goal index: 1259, cost =
 index:  888, (beta,j): ( 159,   4) --> ( 194,   1), goal index: 1261, cost =
 index:  889, (beta,j): ( 159,   2) --> ( 194,   1), goal index: 1266, cost =
 index:  890, (beta,j): ( 158,  11) --> ( 194,   1), goal index: 1266, cost =
 index:  891, (beta,j): ( 158,  10) --> ( 194,   1), goal index: 1276, cost =
 index:  892, (beta,j): ( 158,   7) --> ( 194,   1), goal index: 1271, cost =
 index:  893, (beta,j): ( 158,   8) --> ( 194,   1), goal index: 1275, cost =
 index:  894, (beta,j): ( 158,  13) --> ( 194,   1), goal index: 1278, cost =
 index:  895, (beta,j): ( 158,  14) --> ( 194,   1), goal index: 1272, cost =
 index:  896, (beta,j): ( 158,   2) --> ( 194,   1), goal index: 1280, cost =
 index:  897, (beta,j): ( 159,  15) --> ( 194,   1), goal index: 1281, cost =
 index:  898, (beta,j): ( 158,  12) --> ( 194,   1), goal index: 1280, cost =
 index:  899, (beta,j): ( 158,   7) --> ( 194,   1), goal index: 1282, cost =
 index:  900, (beta,j): ( 158,  13) --> ( 194,   1), goal index: 1280, cost =
 index:  901, (beta,j): ( 158,  14) --> ( 194,   1), goal index: 1277, cost =
 index:  902, (beta,j): ( 158,  12) --> ( 194,   1), goal index: 1268, cost =
 index:  903, (beta,j): ( 158,  13) --> ( 194,   1), goal index: 1281, cost =
 index:  904, (beta,j): ( 158,  14) --> ( 194,   1), goal index: 1279, cost =
 index:  905, (beta,j): ( 158,   5) --> ( 194,   1), goal index: 1278, cost =
 index:  906, (beta,j): ( 158,  11) --> ( 194,   1), goal index: 1274, cost =
 index:  907, (beta,j): ( 158,  13) --> ( 194,   1), goal index: 1272, cost =
 index:  908, (beta,j): ( 158,  14) --> ( 194,   1), goal index: 1276, cost =
 index:  909, (beta,j): ( 158,  12) --> ( 194,   1), goal index: 1280, cost =
 index:  910, (beta,j): ( 158,  13) --> ( 194,   1), goal index: 1288, cost =
 index:  911, (beta,j): ( 158,  14) --> ( 194,   1), goal index: 1287, cost =
 index:  912, (beta,j): ( 158,   6) --> ( 194,   1), goal index: 1280, cost =
 index:  913, (beta,j): ( 158,   4) --> ( 194,   1), goal index: 1283, cost =
 index:  914, (beta,j): ( 158,   8) --> ( 194,   1), goal index: 1282, cost =
 index:  915, (beta,j): ( 158,  12) --> ( 194,   1), goal index: 1289, cost =
 index:  916, (beta,j): ( 158,  13) --> ( 194,   1), goal index: 1282, cost =
 index:  917, (beta,j): ( 158,  14) --> ( 194,   1), goal index: 1284, cost =
 index:  918, (beta,j): ( 159,  14) --> ( 194,   1), goal index: 1285, cost =
 index:  919, (beta,j): ( 158,   8) --> ( 194,   1), goal index: 1284, cost =
 index:  920, (beta,j): ( 158,  13) --> ( 194,   1), goal index: 1281, cost =
 index:  921, (beta,j): ( 158,  14) --> ( 194,   1), goal index: 1290, cost =
 index:  922, (beta,j): ( 158,   7) --> ( 194,   1), goal index: 1296, cost =
 index:  923, (beta,j): ( 158,  12) --> ( 194,   1), goal index: 1301, cost =
 index:  924, (beta,j): ( 158,  11) --> ( 194,   1), goal index: 1293, cost =
 index:  925, (beta,j): ( 158,  13) --> ( 194,   1), goal index: 1291, cost =
 index:  926, (beta,j): ( 158,  12) --> ( 194,   1), goal index: 1291, cost =
 index:  927, (beta,j): ( 158,  14) --> ( 194,   1), goal index: 1295, cost =
 index:  928, (beta,j): ( 158,  13) --> ( 194,   1), goal index: 1291, cost =
 index:  929, (beta,j): ( 158,   8) --> ( 194,   1), goal index: 1293, cost =
 index:  930, (beta,j): ( 158,   9) --> ( 194,   1), goal index: 1301, cost =
 index:  931, (beta,j): ( 158,  13) --> ( 194,   1), goal index: 1290, cost =
 index:  932, (beta,j): ( 158,  14) --> ( 194,   1), goal index: 1293, cost =
 index:  933, (beta,j): ( 158,   7) --> ( 194,   1), goal index: 1298, cost =
 index:  934, (beta,j): ( 158,  12) --> ( 194,   1), goal index: 1301, cost =
 index:  935, (beta,j): ( 158,   9) --> ( 194,   1), goal index: 1301, cost =
 index:  936, (beta,j): ( 158,  13) --> ( 194,   1), goal index: 1303, cost =
 index:  937, (beta,j): ( 158,   9) --> ( 194,   1), goal index: 1304, cost =
 index:  938, (beta,j): ( 158,  14) --> ( 194,   1), goal index: 1299, cost =
 index:  939, (beta,j): ( 158,  13) --> ( 194,   1), goal index: 1289, cost =
 index:  940, (beta,j): ( 158,  10) --> ( 194,   1), goal index: 1290, cost =
 index:  941, (beta,j): ( 158,  12) --> ( 194,   1), goal index: 1293, cost =
 index:  942, (beta,j): ( 159,  14) --> ( 194,   1), goal index: 1302, cost =
 index:  943, (beta,j): ( 158,   7) --> ( 194,   1), goal index: 1303, cost =
 index:  944, (beta,j): ( 158,   4) --> ( 194,   1), goal index: 1302, cost =
 index:  945, (beta,j): ( 158,  12) --> ( 194,   1), goal index: 1298, cost =
 index:  946, (beta,j): ( 158,  13) --> ( 194,   1), goal index: 1292, cost =
 index:  947, (beta,j): ( 158,   9) --> ( 194,   1), goal index: 1297, cost =
 index:  948, (beta,j): ( 158,  14) --> ( 194,   1), goal index: 1299, cost =
 index:  949, (beta,j): ( 158,  11) --> ( 194,   1), goal index: 1297, cost =
 index:  950, (beta,j): ( 158,   9) --> ( 194,   1), goal index: 1285, cost =
 index:  951, (beta,j): ( 158,  12) --> ( 194,   1), goal index: 1305, cost =
 index:  952, (beta,j): ( 158,   7) --> ( 194,   1), goal index: 1302, cost =
 index:  953, (beta,j): ( 158,   3) --> ( 194,   1), goal index: 1294, cost =
 index:  954, (beta,j): ( 159,  11) --> ( 194,   1), goal index: 1306, cost =
 index:  955, (beta,j): ( 159,  12) --> ( 194,   1), goal index: 1292, cost =
 index:  956, (beta,j): ( 159,  12) --> ( 194,   1), goal index: 1285, cost =
 index:  957, (beta,j): ( 159,   9) --> ( 194,   1), goal index: 1292, cost =
 index:  958, (beta,j): ( 158,  13) --> ( 194,   1), goal index: 1294, cost =
 index:  959, (beta,j): ( 158,  11) --> ( 194,   1), goal index: 1298, cost =
 index:  960, (beta,j): ( 158,  12) --> ( 194,   1), goal index: 1292, cost =
 index:  961, (beta,j): ( 158,  14) --> ( 194,   1), goal index: 1296, cost =
 index:  962, (beta,j): ( 158,  13) --> ( 194,   1), goal index: 1285, cost =
 index:  963, (beta,j): ( 158,  13) --> ( 194,   1), goal index: 1295, cost =
 index:  964, (beta,j): ( 158,   8) --> ( 194,   1), goal index: 1276, cost =
 index:  965, (beta,j): ( 158,  12) --> ( 194,   1), goal index: 1291, cost =
 index:  966, (beta,j): ( 158,  14) --> ( 194,   1), goal index: 1292, cost =
 index:  967, (beta,j): ( 160,  14) --> ( 194,   1), goal index: 1269, cost =
 index:  968, (beta,j): ( 158,  13) --> ( 194,   1), goal index: 1278, cost =
 index:  969, (beta,j): ( 158,  14) --> ( 194,   1), goal index: 1279, cost =
 index:  970, (beta,j): ( 158,  13) --> ( 194,   1), goal index: 1277, cost =
 index:  971, (beta,j): ( 158,  14) --> ( 194,   1), goal index: 1287, cost =
 index:  972, (beta,j): ( 158,   4) --> ( 194,   1), goal index: 1287, cost =
 index:  973, (beta,j): ( 158,  13) --> ( 194,   1), goal index: 1283, cost =
 index:  974, (beta,j): ( 158,   2) --> ( 194,   1), goal index: 1281, cost =
 index:  975, (beta,j): ( 159,   4) --> ( 194,   1), goal index: 1285, cost =
 index:  976, (beta,j): ( 159,   2) --> ( 194,   1), goal index: 1279, cost =
 index:  977, (beta,j): ( 158,   7) --> ( 194,   1), goal index: 1284, cost =
 index:  978, (beta,j): ( 158,   3) --> ( 194,   1), goal index: 1281, cost =
 index:  979, (beta,j): ( 158,  13) --> ( 194,   1), goal index: 1278, cost =
 index:  980, (beta,j): ( 158,   4) --> ( 194,   1), goal index: 1275, cost =
 index:  981, (beta,j): ( 158,   1) --> ( 194,   1), goal index: 1277, cost =
 index:  982, (beta,j): ( 159,   2) --> ( 194,   1), goal index: 1289, cost =
 index:  983, (beta,j): ( 159,   1) --> ( 194,   1), goal index: 1286, cost =
 index:  984, (beta,j): ( 158,  13) --> ( 194,   1), goal index: 1291, cost =
 index:  985, (beta,j): ( 158,   7) --> ( 194,   1), goal index: 1272, cost =
 index:  986, (beta,j): ( 158,   2) --> ( 194,   1), goal index: 1266, cost =
 index:  987, (beta,j): ( 158,  13) --> ( 194,   1), goal index: 1267, cost =
 index:  988, (beta,j): ( 159,  14) --> ( 194,   1), goal index: 1267, cost =
 index:  989, (beta,j): ( 160,  14) --> ( 194,   1), goal index: 1269, cost =
 index:  990, (beta,j): ( 158,   7) --> ( 194,   1), goal index: 1270, cost =
